 ,Label,Area,Mean,XM,YM,Perim.,Circ.,IntDen,RawIntDen,AR,Round,Solidity
16166,Plate_10_p1.tif,29,255,34097.810,13407.879,20.142,0.898,7395,7395,1.157,0.864,0.853
16167,Plate_10_p1.tif,32,255,21054.219,13409.656,20.142,0.991,8160,8160,1.250,0.800,0.901
16168,Plate_10_p1.tif,42,255,35024.048,13410.095,23.799,0.932,10710,10710,1.039,0.962,0.832
16169,Plate_10_p1.tif,13,255,43291.885,13408.192,17.314,0.545,3315,3315,3.375,0.296,0.722
16170,Plate_10_p1.tif,17,255,33079.794,13409.559,15.556,0.883,4335,4335,1.265,0.791,0.773
16171,Plate_10_p1.tif,19,255,8961.079,13410.658,16.728,0.853,4845,4845,1.271,0.787,0.792
16172,Plate_10_p1.tif,22,255,13983.136,13412.500,16.728,0.988,5610,5610,1.200,0.833,0.863
16173,Plate_10_p1.tif,15,255,14327.967,13413.100,15.314,0.804,3825,3825,1.367,0.732,0.789
16174,Plate_10_p1.tif,12,255,21561.667,13412.667,12.485,0.967,3060,3060,1.469,0.681,0.889
16175,Plate_10_p1.tif,11,255,33900.045,13413.136,18.142,0.420,2805,2805,3.026,0.330,0.611
16176,Plate_10_p1.tif,12,255,3346.917,13412.750,13.899,0.781,3060,3060,1.474,0.678,0.750
16177,Plate_10_p1.tif,21,255,4532.452,13413.071,20.385,0.635,5355,5355,1.560,0.641,0.750
16178,Plate_10_p1.tif,601,255,32345.618,13425.513,109.054,0.635,153255,153255,1.170,0.854,0.886
16179,Plate_10_p1.tif,48,255,5131.812,13415.458,25.799,0.906,12240,12240,1.183,0.845,0.850
16180,Plate_10_p1.tif,20,255,17337.750,13414.100,15.899,0.994,5100,5100,1.371,0.730,0.909
16181,Plate_10_p1.tif,16,255,29161.000,13413.500,14.485,0.958,4080,4080,2.001,0.500,0.941
16182,Plate_10_p1.tif,29,255,24676.328,13418.672,19.314,0.977,7395,7395,1.393,0.718,0.921
16183,Plate_10_p1.tif,45,255,26022.589,13421.567,26.385,0.812,11475,11475,1.282,0.780,0.818
16184,Plate_10_p1.tif,84,255,38660.131,13422.333,34.870,0.868,21420,21420,1.222,0.818,0.875
16185,Plate_10_p1.tif,27,255,32366.130,13420.500,18.142,1.000,6885,6885,1.286,0.777,0.900
16186,Plate_10_p1.tif,10,255,5977.600,13421.100,11.899,0.887,2550,2550,1.327,0.754,0.800
16187,Plate_10_p1.tif,10,255,21457.800,13420.200,15.071,0.553,2550,2550,3.445,0.290,0.833
16188,Plate_10_p1.tif,15,255,42114.833,13421.167,13.899,0.976,3825,3825,1.194,0.838,0.857
16189,Plate_10_p1.tif,12,255,25707.417,13421.083,17.071,0.517,3060,3060,2.924,0.342,0.750
16190,Plate_10_p1.tif,17,255,39954.088,13422.794,14.485,1.000,4335,4335,1.276,0.784,0.919
16191,Plate_10_p1.tif,15,255,9774.100,13423.233,13.899,0.976,3825,3825,1.369,0.731,0.857
16192,Plate_10_p1.tif,44,255,2959.659,13426.386,23.556,0.996,11220,11220,1.122,0.891,0.898
16193,Plate_10_p1.tif,38,255,35487.342,13425.474,22.971,0.905,9690,9690,1.137,0.880,0.835
16194,Plate_10_p1.tif,17,255,31506.382,13424.912,13.899,1.000,4335,4335,1.263,0.792,0.919
16195,Plate_10_p1.tif,10,255,13893.300,13427.000,14.728,0.579,2550,2550,2.121,0.472,0.625
16196,Plate_10_p1.tif,23,255,11362.022,13427.630,18.142,0.878,5865,5865,1.134,0.882,0.807
16197,Plate_10_p1.tif,15,255,19589.167,13428.500,15.314,0.804,3825,3825,1.215,0.823,0.769
16198,Plate_10_p1.tif,15,255,40664.500,13428.833,14.485,0.898,3825,3825,1.866,0.536,0.909
16199,Plate_10_p1.tif,11,255,14615.591,13428.318,12.485,0.887,2805,2805,1.772,0.564,0.846
16200,Plate_10_p1.tif,23,255,6859.500,13431.196,19.556,0.756,5865,5865,1.716,0.583,0.807
16201,Plate_10_p1.tif,13,255,13725.808,13431.423,14.142,0.817,3315,3315,1.594,0.627,0.765
16202,Plate_10_p1.tif,34,255,17131.324,13433.500,22.142,0.871,8670,8670,1.261,0.793,0.829
16203,Plate_10_p1.tif,20,255,37130.900,13434.550,24.728,0.411,5100,5100,2.249,0.445,0.606
16204,Plate_10_p1.tif,19,255,11129.500,13433.500,15.314,1.000,4845,4845,1.179,0.848,0.864
16205,Plate_10_p1.tif,20,255,18088.200,13433.600,16.142,0.965,5100,5100,1.123,0.891,0.816
16206,Plate_10_p1.tif,23,255,29589.109,13433.848,18.142,0.878,5865,5865,1.441,0.694,0.807
16207,Plate_10_p1.tif,68,255,32388.471,13435.338,29.556,0.978,17340,17340,1.036,0.966,0.925
16208,Plate_10_p1.tif,22,255,44198.636,13432.364,20.485,0.659,5610,5610,2.581,0.387,0.917
16209,Plate_10_p1.tif,16,255,461.688,13434.125,13.899,1.000,4080,4080,1.568,0.638,0.914
16210,Plate_10_p1.tif,86,255,30654.663,13439.884,47.941,0.470,21930,21930,3.055,0.327,0.748
16211,Plate_10_p1.tif,25,255,32155.340,13434.300,20.142,0.774,6375,6375,1.811,0.552,0.820
16212,Plate_10_p1.tif,27,255,39585.500,13434.796,20.142,0.836,6885,6885,1.652,0.605,0.844
16213,Plate_10_p1.tif,16,255,12788.375,13435.938,15.314,0.857,4080,4080,1.167,0.857,0.821
16214,Plate_10_p1.tif,13,255,37120.962,13437.731,22.627,0.319,3315,3315,5.683,0.176,0.542
16215,Plate_10_p1.tif,36,255,33889.333,13445.056,47.456,0.201,9180,9180,7.181,0.139,0.537
16216,Plate_10_p1.tif,32,255,30579.062,13438.969,20.142,0.991,8160,8160,1.295,0.772,0.889
16217,Plate_10_p1.tif,11,255,41116.682,13437.955,13.314,0.780,2805,2805,2.358,0.424,0.759
16218,Plate_10_p1.tif,40,255,20584.825,13441.175,24.142,0.862,10200,10200,1.276,0.784,0.870
16219,Plate_10_p1.tif,20,255,28159.950,13440.800,24.728,0.411,5100,5100,3.562,0.281,0.645
16220,Plate_10_p1.tif,24,255,32836.375,13441.542,18.142,0.916,6120,6120,1.549,0.646,0.842
16221,Plate_10_p1.tif,18,255,3212.444,13442.333,17.314,0.755,4590,4590,1.594,0.627,0.800
16222,Plate_10_p1.tif,29,255,4505.259,13443.362,19.556,0.953,7395,7395,1.234,0.810,0.841
16223,Plate_10_p1.tif,25,255,25494.580,13442.700,19.556,0.821,6375,6375,1.205,0.830,0.781
16224,Plate_10_p1.tif,11,255,6455.773,13441.955,13.071,0.809,2805,2805,2.858,0.350,0.957
16225,Plate_10_p1.tif,49,255,3872.602,13446.663,25.314,0.961,12495,12495,1.084,0.923,0.942
16226,Plate_10_p1.tif,27,255,36336.389,13446.019,18.971,0.943,6885,6885,1.760,0.568,0.844
16227,Plate_10_p1.tif,51,255,43628.225,13446.618,25.799,0.963,13005,13005,1.277,0.783,0.879
16228,Plate_10_p1.tif,10,255,9449.600,13445.700,11.071,1.000,2550,2550,1.288,0.776,0.909
16229,Plate_10_p1.tif,26,255,35786.885,13446.500,20.142,0.805,6630,6630,1.388,0.720,0.852
16230,Plate_10_p1.tif,10,255,6587.300,13447.100,11.899,0.887,2550,2550,1.785,0.560,0.833
16231,Plate_10_p1.tif,13,255,20541.808,13447.423,13.071,0.956,3315,3315,1.526,0.655,0.929
16232,Plate_10_p1.tif,30,255,31462.267,13448.367,20.971,0.857,7650,7650,1.777,0.563,0.870
16233,Plate_10_p1.tif,43,255,22767.035,13450.105,24.728,0.884,10965,10965,1.479,0.676,0.905
16234,Plate_10_p1.tif,20,255,41242.950,13448.850,15.899,0.994,5100,5100,1.568,0.638,0.909
16235,Plate_10_p1.tif,13,255,8975.423,13449.885,12.728,1.000,3315,3315,1.287,0.777,0.812
16236,Plate_10_p1.tif,12,255,4328.083,13450.750,11.899,1.000,3060,3060,1.281,0.780,0.857
16237,Plate_10_p1.tif,30,255,21197.767,13452.267,19.556,0.986,7650,7650,1.182,0.846,0.870
16238,Plate_10_p1.tif,33,255,8223.894,13453.227,21.213,0.922,8415,8415,1.107,0.903,0.815
16239,Plate_10_p1.tif,64,255,13112.641,13454.859,30.385,0.871,16320,16320,1.045,0.957,0.889
16240,Plate_10_p1.tif,14,255,10457.929,13454.857,13.899,0.911,3570,3570,1.211,0.826,0.848
16241,Plate_10_p1.tif,33,255,30901.227,13456.833,21.556,0.892,8415,8415,1.204,0.830,0.835
16242,Plate_10_p1.tif,10,255,42080.500,13454.700,11.071,1.000,2550,2550,1.236,0.809,0.909
16243,Plate_10_p1.tif,10,255,24568.400,13455.700,11.071,1.000,2550,2550,1.288,0.776,0.909
16244,Plate_10_p1.tif,10,255,8933.300,13457.700,13.314,0.709,2550,2550,2.638,0.379,0.769
16245,Plate_10_p1.tif,36,255,9880.361,13458.889,20.728,1.000,9180,9180,1.186,0.843,0.935
16246,Plate_10_p1.tif,10,255,33811.000,13457.500,10.485,1.000,2550,2550,1.551,0.645,0.909
16247,Plate_10_p1.tif,354,255,33883.246,13488.285,191.380,0.121,90270,90270,5.001,0.200,0.491
16248,Plate_10_p1.tif,20,255,19985.300,13461.650,16.142,0.965,5100,5100,1.304,0.767,0.816
16249,Plate_10_p1.tif,33,255,32687.076,13461.924,19.899,1.000,8415,8415,1.071,0.934,0.957
16250,Plate_10_p1.tif,37,255,37233.581,13463.257,24.385,0.782,9435,9435,1.143,0.875,0.779
16251,Plate_10_p1.tif,40,255,40831.375,13463.275,25.799,0.755,10200,10200,1.235,0.810,0.825
16252,Plate_10_p1.tif,58,255,43985.431,13463.448,31.213,0.748,14790,14790,1.338,0.747,0.847
16253,Plate_10_p1.tif,11,255,2200.864,13462.409,11.071,1.000,2805,2805,1.372,0.729,0.957
16254,Plate_10_p1.tif,73,255,11370.253,13467.486,31.456,0.927,18615,18615,1.161,0.861,0.880
16255,Plate_10_p1.tif,11,255,15537.773,13463.409,12.485,0.887,2805,2805,1.892,0.528,0.880
16256,Plate_10_p1.tif,13,255,36201.500,13463.500,12.485,1.000,3315,3315,1.735,0.576,0.929
16257,Plate_10_p1.tif,15,255,6855.100,13465.767,15.314,0.804,3825,3825,2.071,0.483,0.811
16258,Plate_10_p1.tif,19,255,43250.658,13465.921,23.556,0.430,4845,4845,2.968,0.337,0.543
16259,Plate_10_p1.tif,11,255,7135.864,13467.409,13.314,0.780,2805,2805,1.366,0.732,0.710
16260,Plate_10_p1.tif,18,255,606.389,13469.944,17.071,0.776,4590,4590,2.199,0.455,0.947
16261,Plate_10_p1.tif,55,255,329.900,13471.045,26.971,0.950,14025,14025,1.223,0.818,0.902
16262,Plate_10_p1.tif,104,255,24180.558,13481.308,104.953,0.119,26520,26520,5.952,0.168,0.316
16263,Plate_10_p1.tif,17,255,42135.559,13470.265,14.485,1.000,4335,4335,1.336,0.749,0.919
16264,Plate_10_p1.tif,19,255,21230.500,13471.132,15.314,1.000,4845,4845,1.244,0.804,0.884
16265,Plate_10_p1.tif,47,255,20837.670,13474.521,25.799,0.887,11985,11985,1.096,0.912,0.862
16266,Plate_10_p1.tif,17,255,26217.559,13473.147,16.142,0.820,4335,4335,1.449,0.690,0.773
16267,Plate_10_p1.tif,27,255,33898.019,13476.500,35.799,0.265,6885,6885,7.038,0.142,0.651
16268,Plate_10_p1.tif,12,255,10759.917,13473.750,11.899,1.000,3060,3060,1.281,0.780,0.857
16269,Plate_10_p1.tif,11,255,17049.045,13474.318,11.899,0.976,2805,2805,1.450,0.689,0.846
16270,Plate_10_p1.tif,29,255,931.948,13477.707,19.556,0.953,7395,7395,1.180,0.847,0.853
16271,Plate_10_p1.tif,21,255,2782.548,13477.738,16.728,0.943,5355,5355,1.093,0.915,0.857
16272,Plate_10_p1.tif,11,255,662.227,13478.045,13.314,0.780,2805,2805,2.089,0.479,0.759
16273,Plate_10_p1.tif,13,255,2959.192,13479.577,13.314,0.922,3315,3315,1.453,0.688,0.812
16274,Plate_10_p1.tif,62,255,17633.774,13481.468,32.627,0.732,15810,15810,1.099,0.910,0.780
16275,Plate_10_p1.tif,23,255,1442.978,13480.978,17.314,0.964,5865,5865,1.333,0.750,0.902
16276,Plate_10_p1.tif,44,255,10878.773,13482.455,24.971,0.887,11220,11220,1.133,0.882,0.863
16277,Plate_10_p1.tif,59,255,2817.008,13484.805,30.627,0.790,15045,15045,1.310,0.763,0.837
16278,Plate_10_p1.tif,72,255,26862.514,13486.333,33.213,0.820,18360,18360,1.150,0.870,0.862
16279,Plate_10_p1.tif,41,255,43200.646,13486.354,24.971,0.826,10455,10455,1.648,0.607,0.863
16280,Plate_10_p1.tif,76,255,1186.105,13487.750,35.456,0.760,19380,19380,1.084,0.922,0.840
16281,Plate_10_p1.tif,20,255,11344.400,13486.650,15.899,0.994,5100,5100,1.231,0.812,0.889
16282,Plate_10_p1.tif,24,255,5994.958,13487.792,17.556,0.978,6120,6120,1.110,0.901,0.842
16283,Plate_10_p1.tif,45,255,8348.744,13489.189,26.385,0.812,11475,11475,1.522,0.657,0.857
16284,Plate_10_p1.tif,14,255,37214.571,13487.357,13.071,1.000,3570,3570,1.662,0.602,0.966
16285,Plate_10_p1.tif,13,255,41910.885,13487.115,11.899,1.000,3315,3315,1.159,0.863,0.897
16286,Plate_10_p1.tif,44,255,32630.273,13489.091,24.142,0.949,11220,11220,1.596,0.626,0.907
16287,Plate_10_p1.tif,15,255,33893.433,13490.833,20.485,0.449,3825,3825,4.790,0.209,0.732
16288,Plate_10_p1.tif,13,255,37990.962,13488.962,14.728,0.753,3315,3315,1.540,0.649,0.743
16289,Plate_10_p1.tif,25,255,39050.700,13489.300,18.142,0.954,6375,6375,1.470,0.680,0.847
16290,Plate_10_p1.tif,36,255,27739.750,13491.444,22.142,0.923,9180,9180,1.269,0.788,0.878
16291,Plate_10_p1.tif,15,255,28930.900,13489.900,13.071,1.000,3825,3825,1.137,0.880,0.968
16292,Plate_10_p1.tif,75,255,32172.433,13494.593,35.456,0.750,19125,19125,1.278,0.782,0.824
16293,Plate_10_p1.tif,62,255,8868.323,13495.145,28.971,0.928,15810,15810,1.011,0.989,0.892
16294,Plate_10_p1.tif,16,255,9783.562,13493.375,16.728,0.719,4080,4080,2.097,0.477,0.800
16295,Plate_10_p1.tif,26,255,27454.692,13497.385,20.142,0.805,6630,6630,1.546,0.647,0.788
16296,Plate_10_p1.tif,19,255,38577.342,13497.079,16.728,0.853,4845,4845,2.126,0.470,0.844
16297,Plate_10_p1.tif,25,255,4227.540,13498.380,18.142,0.954,6375,6375,1.627,0.615,0.847
16298,Plate_10_p1.tif,15,255,30395.500,13498.500,13.657,1.000,3825,3825,1.667,0.600,1.000
16299,Plate_10_p1.tif,35,255,10143.300,13500.271,22.142,0.897,8925,8925,1.353,0.739,0.886
16300,Plate_10_p1.tif,25,255,30879.380,13499.900,18.142,0.954,6375,6375,1.139,0.878,0.833
16301,Plate_10_p1.tif,16,255,31571.875,13499.688,13.899,1.000,4080,4080,1.568,0.638,0.914
16302,Plate_10_p1.tif,70,255,17907.629,13503.400,38.870,0.582,17850,17850,1.459,0.686,0.741
16303,Plate_10_p1.tif,20,255,28436.750,13500.650,15.899,0.994,5100,5100,1.102,0.907,0.889
16304,Plate_10_p1.tif,23,255,34561.500,13501.674,16.485,1.000,5865,5865,1.008,0.992,0.958
16305,Plate_10_p1.tif,13,255,37227.192,13501.192,13.314,0.922,3315,3315,1.318,0.759,0.788
16306,Plate_10_p1.tif,20,255,10471.200,13501.750,15.899,0.994,5100,5100,1.494,0.669,0.930
16307,Plate_10_p1.tif,15,255,13889.300,13502.633,13.899,0.976,3825,3825,1.439,0.695,0.857
16308,Plate_10_p1.tif,48,255,12818.521,13504.854,25.556,0.924,12240,12240,1.113,0.899,0.881
16309,Plate_10_p1.tif,14,255,37877.429,13503.714,18.142,0.535,3570,3570,2.211,0.452,0.667
16310,Plate_10_p1.tif,12,255,14905.250,13506.500,19.657,0.390,3060,3060,4.403,0.227,0.800
16311,Plate_10_p1.tif,75,255,27066.753,13507.300,33.213,0.854,19125,19125,1.383,0.723,0.872
16312,Plate_10_p1.tif,12,255,27791.500,13504.333,12.485,0.967,3060,3060,1.631,0.613,0.889
16313,Plate_10_p1.tif,62,255,33310.629,13505.613,31.213,0.800,15810,15810,1.544,0.648,0.855
16314,Plate_10_p1.tif,10,255,40655.000,13504.400,14.728,0.579,2550,2550,2.642,0.379,0.667
16315,Plate_10_p1.tif,10,255,10700.300,13505.600,11.071,1.000,2550,2550,1.288,0.776,0.909
16316,Plate_10_p1.tif,15,255,2803.300,13506.900,15.314,0.804,3825,3825,1.787,0.559,0.811
16317,Plate_10_p1.tif,50,255,20589.280,13510.400,31.799,0.621,12750,12750,1.114,0.898,0.758
16318,Plate_10_p1.tif,35,255,32442.043,13508.014,22.142,0.897,8925,8925,1.448,0.691,0.864
16319,Plate_10_p1.tif,14,255,906.071,13510.786,17.314,0.587,3570,3570,2.431,0.411,0.737
16320,Plate_10_p1.tif,60,255,20114.633,13512.733,28.385,0.936,15300,15300,1.063,0.941,0.896
16321,Plate_10_p1.tif,36,255,28244.722,13512.639,22.728,0.876,9180,9180,1.810,0.553,0.911
16322,Plate_10_p1.tif,34,255,5921.088,13512.441,21.556,0.919,8670,8670,1.541,0.649,0.861
16323,Plate_10_p1.tif,15,255,39217.967,13511.433,14.728,0.869,3825,3825,1.490,0.671,0.811
16324,Plate_10_p1.tif,16,255,3328.500,13512.750,26.627,0.284,4080,4080,1.207,0.829,0.471
16325,Plate_10_p1.tif,30,255,3568.633,13513.267,20.728,0.877,7650,7650,1.104,0.906,0.845
16326,Plate_10_p1.tif,20,255,33366.950,13513.150,16.971,0.873,5100,5100,1.916,0.522,0.784
16327,Plate_10_p1.tif,14,255,39147.357,13511.429,13.071,1.000,3570,3570,1.662,0.602,0.966
16328,Plate_10_p1.tif,86,255,43136.279,13516.267,33.799,0.946,21930,21930,1.123,0.891,0.910
16329,Plate_10_p1.tif,23,255,28919.283,13514.283,17.314,0.964,5865,5865,1.101,0.908,0.885
16330,Plate_10_p1.tif,23,255,10440.370,13515.717,16.728,1.000,5865,5865,1.182,0.846,0.885
16331,Plate_10_p1.tif,40,255,29514.250,13518.025,22.971,0.953,10200,10200,1.132,0.883,0.870
16332,Plate_10_p1.tif,19,255,3480.868,13519.026,16.971,0.829,4845,4845,1.617,0.618,0.776
16333,Plate_10_p1.tif,12,255,43403.500,13519.750,14.485,0.719,3060,3060,2.368,0.422,0.800
16334,Plate_10_p1.tif,11,255,6892.955,13519.955,13.899,0.715,2805,2805,2.008,0.498,0.733
16335,Plate_10_p1.tif,20,255,24839.350,13520.950,16.728,0.898,5100,5100,1.833,0.546,0.833
16336,Plate_10_p1.tif,58,255,31124.466,13524.724,31.213,0.748,14790,14790,1.289,0.776,0.823
16337,Plate_10_p1.tif,41,255,840.598,13526.793,26.385,0.740,10455,10455,1.274,0.785,0.845
16338,Plate_10_p1.tif,13,255,19664.346,13523.500,13.899,0.846,3315,3315,1.198,0.835,0.839
16339,Plate_10_p1.tif,24,255,11578.667,13525.167,17.899,0.941,6120,6120,1.253,0.798,0.906
16340,Plate_10_p1.tif,15,255,11084.033,13526.367,13.899,0.976,3825,3825,1.759,0.569,0.882
16341,Plate_10_p1.tif,31,255,3686.919,13527.855,23.799,0.688,7905,7905,1.230,0.813,0.738
16342,Plate_10_p1.tif,40,255,42884.450,13529.175,26.385,0.722,10200,10200,1.230,0.813,0.808
16343,Plate_10_p1.tif,18,255,440.556,13529.778,15.314,0.965,4590,4590,1.102,0.908,0.837
16344,Plate_10_p1.tif,14,255,11252.143,13530.429,14.728,0.811,3570,3570,1.673,0.598,0.800
16345,Plate_10_p1.tif,24,255,13592.417,13530.417,17.071,1.000,6120,6120,1.091,0.916,0.980
16346,Plate_10_p1.tif,26,255,15540.000,13530.038,26.728,0.457,6630,6630,3.027,0.330,0.732
16347,Plate_10_p1.tif,29,255,6048.397,13532.017,18.971,1.000,7395,7395,1.283,0.779,0.853
16348,Plate_10_p1.tif,23,255,15525.543,13534.630,31.213,0.297,5865,5865,4.683,0.214,0.597
16349,Plate_10_p1.tif,25,255,41270.140,13533.140,19.314,0.842,6375,6375,1.304,0.767,0.909
16350,Plate_10_p1.tif,44,255,10695.727,13538.545,26.971,0.760,11220,11220,1.228,0.814,0.822
16351,Plate_10_p1.tif,12,255,10872.667,13535.500,12.485,0.967,3060,3060,1.631,0.613,0.889
16352,Plate_10_p1.tif,23,255,42550.326,13537.022,19.314,0.775,5865,5865,2.035,0.491,0.852
16353,Plate_10_p1.tif,18,255,2657.000,13539.056,15.899,0.895,4590,4590,1.414,0.707,0.857
16354,Plate_10_p1.tif,55,255,7091.991,13541.827,27.799,0.894,14025,14025,1.167,0.857,0.894
16355,Plate_10_p1.tif,24,255,41905.792,13539.458,17.314,1.000,6120,6120,1.395,0.717,0.906
16356,Plate_10_p1.tif,12,255,21981.000,13539.750,12.485,0.967,3060,3060,1.481,0.675,0.857
16357,Plate_10_p1.tif,50,255,42032.040,13541.700,29.799,0.708,12750,12750,1.262,0.792,0.806
16358,Plate_10_p1.tif,52,255,7287.038,13543.250,26.971,0.898,13260,13260,1.288,0.777,0.867
16359,Plate_10_p1.tif,11,255,9224.500,13541.500,12.485,0.887,2805,2805,1.469,0.681,0.846
16360,Plate_10_p1.tif,32,255,2564.094,13544.562,20.971,0.914,8160,8160,1.205,0.830,0.831
16361,Plate_10_p1.tif,10,255,14001.900,13542.700,17.314,0.419,2550,2550,4.136,0.242,0.606
16362,Plate_10_p1.tif,15,255,17021.967,13543.167,14.485,0.898,3825,3825,1.247,0.802,0.857
16363,Plate_10_p1.tif,59,255,26488.754,13545.483,28.142,0.936,15045,15045,1.367,0.732,0.929
16364,Plate_10_p1.tif,17,255,6321.971,13544.618,15.556,0.883,4335,4335,1.189,0.841,0.791
16365,Plate_10_p1.tif,29,255,11219.017,13546.259,32.627,0.342,7395,7395,1.873,0.534,0.574
16366,Plate_10_p1.tif,29,255,19147.534,13544.086,20.485,0.868,7395,7395,1.632,0.613,0.906
16367,Plate_10_p1.tif,17,255,2472.676,13545.559,14.728,0.985,4335,4335,1.636,0.611,0.829
16368,Plate_10_p1.tif,23,255,38912.587,13545.587,20.971,0.657,5865,5865,1.183,0.845,0.730
16369,Plate_10_p1.tif,26,255,11233.308,13547.192,26.728,0.457,6630,6630,1.396,0.716,0.627
16370,Plate_10_p1.tif,18,255,32915.556,13547.444,16.728,0.808,4590,4590,1.320,0.758,0.783
16371,Plate_10_p1.tif,16,255,14201.812,13547.812,15.314,0.857,4080,4080,1.495,0.669,0.821
16372,Plate_10_p1.tif,57,255,11208.588,13553.816,50.527,0.281,14535,14535,2.471,0.405,0.502
16373,Plate_10_p1.tif,24,255,14002.250,13549.417,24.971,0.484,6120,6120,2.500,0.400,0.632
16374,Plate_10_p1.tif,14,255,23144.500,13549.357,14.142,0.880,3570,3570,1.587,0.630,0.757
16375,Plate_10_p1.tif,55,255,29046.009,13550.500,29.213,0.810,14025,14025,1.384,0.723,0.846
16376,Plate_10_p1.tif,11,255,6967.500,13549.682,12.485,0.887,2805,2805,1.321,0.757,0.846
16377,Plate_10_p1.tif,35,255,29642.814,13551.614,22.142,0.897,8925,8925,1.192,0.839,0.897
16378,Plate_10_p1.tif,18,255,4083.111,13551.722,15.899,0.895,4590,4590,1.538,0.650,0.857
16379,Plate_10_p1.tif,13,255,5447.808,13550.577,13.071,0.956,3315,3315,1.526,0.655,0.929
16380,Plate_10_p1.tif,25,255,37118.500,13552.340,18.142,0.954,6375,6375,1.586,0.630,0.862
16381,Plate_10_p1.tif,25,255,6136.820,13553.140,18.728,0.896,6375,6375,1.190,0.840,0.833
16382,Plate_10_p1.tif,10,255,37248.100,13552.500,13.314,0.709,2550,2550,2.087,0.479,0.714
16383,Plate_10_p1.tif,12,255,11227.583,13553.333,15.899,0.597,3060,3060,2.486,0.402,0.750
16384,Plate_10_p1.tif,22,255,43541.273,13552.727,20.728,0.643,5610,5610,2.198,0.455,0.772
16385,Plate_10_p1.tif,48,255,25260.104,13555.750,24.971,0.967,12240,12240,1.483,0.674,0.923
16386,Plate_10_p1.tif,18,255,26850.222,13553.889,15.314,0.965,4590,4590,1.416,0.706,0.878
16387,Plate_10_p1.tif,63,255,4910.246,13558.198,32.627,0.744,16065,16065,1.119,0.894,0.834
16388,Plate_10_p1.tif,25,255,38253.660,13557.180,20.971,0.714,6375,6375,2.121,0.472,0.735
16389,Plate_10_p1.tif,54,255,42832.130,13557.926,32.627,0.637,13770,13770,2.128,0.470,0.755
16390,Plate_10_p1.tif,21,255,34090.167,13558.167,17.899,0.824,5355,5355,1.500,0.667,0.840
16391,Plate_10_p1.tif,22,255,32758.045,13558.318,17.314,0.922,5610,5610,1.546,0.647,0.846
16392,Plate_10_p1.tif,43,255,3579.477,13561.012,23.556,0.974,10965,10965,1.113,0.898,0.896
16393,Plate_10_p1.tif,22,255,16296.955,13559.909,18.142,0.840,5610,5610,1.152,0.868,0.786
16394,Plate_10_p1.tif,36,255,26017.639,13560.472,22.385,0.903,9180,9180,1.154,0.867,0.828
16395,Plate_10_p1.tif,13,255,37260.346,13560.038,16.728,0.584,3315,3315,1.674,0.597,0.650
16396,Plate_10_p1.tif,10,255,6006.700,13561.400,11.071,1.000,2550,2550,1.288,0.776,0.909
16397,Plate_10_p1.tif,25,255,27251.020,13563.660,20.142,0.774,6375,6375,1.607,0.622,0.862
16398,Plate_10_p1.tif,21,255,28117.167,13562.167,16.728,0.943,5355,5355,1.565,0.639,0.875
16399,Plate_10_p1.tif,18,255,26591.722,13562.944,15.314,0.965,4590,4590,1.639,0.610,0.878
16400,Plate_10_p1.tif,17,255,40266.676,13562.912,15.314,0.911,4335,4335,1.763,0.567,0.829
16401,Plate_10_p1.tif,39,255,22688.654,13566.526,27.556,0.645,9945,9945,1.617,0.619,0.830
16402,Plate_10_p1.tif,15,255,7037.633,13565.967,13.314,1.000,3825,3825,1.759,0.569,0.882
16403,Plate_10_p1.tif,16,255,17659.500,13565.625,14.485,0.958,4080,4080,1.441,0.694,0.889
16404,Plate_10_p1.tif,35,255,18075.214,13567.614,25.799,0.661,8925,8925,1.102,0.908,0.761
16405,Plate_10_p1.tif,38,255,15509.763,13567.842,36.627,0.356,9690,9690,3.825,0.261,0.650
16406,Plate_10_p1.tif,13,255,28457.423,13567.423,14.142,0.817,3315,3315,1.750,0.571,0.722
16407,Plate_10_p1.tif,12,255,41604.917,13567.167,13.899,0.781,3060,3060,2.145,0.466,0.828
16408,Plate_10_p1.tif,55,255,19530.282,13569.609,27.556,0.910,14025,14025,1.316,0.760,0.909
16409,Plate_10_p1.tif,13,255,34044.885,13568.885,11.899,1.000,3315,3315,1.159,0.863,0.897
16410,Plate_10_p1.tif,23,255,44122.326,13571.152,29.456,0.333,5865,5865,5.386,0.186,0.582
16411,Plate_10_p1.tif,60,255,11521.467,13572.517,31.799,0.746,15300,15300,1.307,0.765,0.811
16412,Plate_10_p1.tif,17,255,6081.676,13571.676,14.728,0.985,4335,4335,1.131,0.884,0.829
16413,Plate_10_p1.tif,13,255,12859.346,13572.577,22.385,0.326,3315,3315,5.976,0.167,0.542
16414,Plate_10_p1.tif,10,255,40931.200,13570.500,17.314,0.419,2550,2550,3.064,0.326,0.606
16415,Plate_10_p1.tif,21,255,1251.119,13575.024,27.799,0.341,5355,5355,1.879,0.532,0.506
16416,Plate_10_p1.tif,14,255,20501.571,13572.071,15.314,0.750,3570,3570,2.263,0.442,0.778
16417,Plate_10_p1.tif,39,255,24747.449,13573.115,23.314,0.902,9945,9945,1.421,0.704,0.897
16418,Plate_10_p1.tif,29,255,17043.569,13574.466,24.042,0.630,7395,7395,2.396,0.417,0.716
