 ,Area,Mean,Perim.,Circ.,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
987,132.669,255,46.309,0.777,16.289,33830.620,11475,38324,2346,161.565,12.019,1.115,0.896,0.833
988,67.809,255,40.864,0.510,18.573,17291.206,5865,10694,2360,56.310,7.880,3.113,0.321,0.657
989,47.171,255,25.878,0.885,11.518,12028.665,4080,13101,2351,153.435,5.151,1.828,0.547,0.941
990,56.016,255,31.151,0.725,12.141,14284.040,4845,18112,2360,45.000,8.585,1.197,0.835,0.776
991,106.135,255,47.732,0.585,17.678,27064.496,9180,5889,2356,119.055,12.858,1.288,0.777,0.692
992,58.964,255,28.722,0.898,12.382,15035.831,5100,10768,2364,56.310,8.447,1.628,0.614,0.833
993,82.550,255,36.596,0.775,14.770,21050.164,7140,6435,2359,125.538,8.585,1.248,0.801,0.875
994,73.705,255,35.591,0.731,13.077,18794.789,6375,29143,2365,156.801,8.585,1.193,0.838,0.862
995,41.275,255,22.860,0.993,10.012,10525.082,3570,29972,2385,30.964,6.868,1.563,0.640,0.848
996,88.446,255,38.435,0.752,14.770,22553.747,7650,8005,2389,35.538,9.713,1.376,0.727,0.833
997,70.757,255,33.579,0.789,12.141,18042.998,6120,23503,2385,135.000,9.982,1.143,0.875,0.800
998,138.566,255,45.720,0.833,17.510,35334.203,11985,43341,2395,11.310,13.736,1.195,0.837,0.817
999,126.773,255,44.298,0.812,16.911,32327.037,10965,21637,2396,23.962,12.019,1.313,0.762,0.819
1000,73.705,255,33.162,0.842,14.570,18794.789,6375,8121,2397,45.000,9.713,1.443,0.693,0.862
1001,41.275,255,24.283,0.880,10.012,10525.082,3570,3612,2394,120.964,7.143,1.555,0.643,0.778
1002,221.115,255,62.890,0.703,21.514,56384.367,19125,2298,2406,28.610,17.685,1.121,0.892,0.798
1003,356.732,255,87.762,0.582,31.567,90966.779,30855,21273,2412,22.380,20.604,1.357,0.737,0.807
1004,94.342,255,38.435,0.803,14.159,24057.330,8160,29841,2411,14.036,11.945,1.150,0.870,0.780
1005,129.721,255,49.743,0.659,21.719,33078.829,11220,37209,2413,161.565,9.291,2.581,0.388,0.815
1006,162.151,255,48.148,0.879,17.926,41348.536,14025,16683,2417,163.301,14.480,1.263,0.792,0.833
1007,209.322,255,65.319,0.617,25.813,53377.201,18105,35072,2419,176.186,15.453,1.287,0.777,0.743
1008,41.275,255,23.866,0.911,10.012,10525.082,3570,5722,2416,149.036,6.868,1.472,0.679,0.824
1009,44.223,255,27.717,0.723,9.247,11276.873,3825,25317,2417,111.801,8.447,1.130,0.885,0.769
1010,82.550,255,45.304,0.505,18.493,21050.164,7140,20047,2428,158.199,7.408,3.144,0.318,0.700
1011,188.685,255,53.594,0.825,19.577,48114.660,16320,32739,2439,52.125,14.816,1.163,0.860,0.842
1012,197.530,255,53.594,0.864,18.493,50370.035,17085,18513,2444,68.199,15.453,1.035,0.967,0.876
1013,44.223,255,23.866,0.976,9.713,11276.873,3825,27725,2436,135.000,6.868,1.221,0.819,0.882
1014,73.705,255,35.591,0.731,13.410,18794.789,6375,31096,2449,39.806,9.429,1.320,0.758,0.769
1015,82.550,255,33.162,0.943,13.843,21050.164,7140,4999,2443,150.255,8.585,1.654,0.605,0.889
1016,82.550,255,38.435,0.702,13.410,21050.164,7140,26564,2450,39.806,11.244,1.099,0.910,0.767
1017,185.737,255,54.183,0.795,23.100,47362.869,16065,22356,2446,138.013,13.810,1.642,0.609,0.900
1018,268.286,255,76.038,0.583,23.854,68413.032,23205,30902,2457,30.256,20.604,1.121,0.892,0.755
1019,129.721,255,49.154,0.675,18.965,33078.829,11220,37686,2449,95.194,13.736,1.315,0.760,0.752
1020,300.717,255,68.753,0.799,23.854,76682.739,26010,14329,2470,59.744,19.547,1.123,0.890,0.843
1021,79.601,255,37.013,0.730,14.770,20298.372,6885,19590,2472,35.538,10.302,1.329,0.753,0.783
1022,274.183,255,68.580,0.733,23.354,69916.615,23715,18536,2484,72.897,19.426,1.059,0.944,0.802
1023,227.012,255,59.456,0.807,20.024,57887.950,19635,3781,2473,120.964,18.161,1.123,0.890,0.837
1024,179.840,255,49.327,0.929,18.573,45859.285,15555,7394,2483,56.310,13.736,1.165,0.858,0.931
1025,61.912,255,27.300,1.000,10.994,15787.623,5355,33235,2475,141.340,8.585,1.062,0.942,0.913
1026,82.550,255,40.447,0.634,13.843,21050.164,7140,7328,2485,60.255,10.302,1.087,0.920,0.757
1027,58.964,255,30.145,0.815,11.518,15035.831,5100,10448,2484,63.435,9.524,1.181,0.847,0.741
1028,82.550,255,38.019,0.718,14.770,21050.164,7140,16961,2483,125.538,9.982,1.600,0.625,0.778
1029,176.892,255,53.594,0.774,19.197,45107.494,15300,9911,2489,116.565,13.736,1.222,0.818,0.851
1030,91.394,255,35.591,0.907,14.770,23305.538,7905,12097,2489,125.538,10.302,1.409,0.710,0.849
1031,50.119,255,27.717,0.820,10.859,12780.457,4335,12465,2489,108.435,8.447,1.219,0.821,0.773
1032,409.800,255,91.613,0.614,29.139,104499.027,35445,12752,2501,45.000,22.321,1.060,0.943,0.801
1033,88.446,255,35.001,0.907,13.077,22553.747,7650,20069,2491,156.801,10.953,1.105,0.905,0.800
1034,362.629,255,84.745,0.635,27.951,92470.362,31365,32258,2493,169.380,22.269,1.212,0.825,0.809
1035,285.976,255,78.293,0.586,25.352,72923.782,24735,4224,2509,28.301,18.212,1.218,0.821,0.789
1036,100.239,255,41.453,0.733,15.358,25560.913,8670,6621,2499,153.435,11.170,1.281,0.781,0.791
1037,41.275,255,23.866,0.911,10.012,10525.082,3570,18580,2504,59.036,6.868,1.472,0.679,0.824
1038,76.653,255,31.740,0.956,12.382,19546.581,6630,1863,2503,146.310,8.585,1.123,0.890,0.929
1039,294.820,255,70.175,0.752,23.354,75179.156,25500,14366,2509,162.897,18.887,1.052,0.950,0.847
1040,61.912,255,29.139,0.916,11.518,15787.623,5355,18948,2504,116.565,9.215,1.400,0.714,0.792
1041,97.291,255,35.591,0.965,14.770,24809.122,8415,3150,2505,125.538,10.302,1.400,0.714,0.892
1042,58.964,255,31.151,0.764,13.077,15035.831,5100,30152,2509,23.199,8.096,1.710,0.585,0.800
1043,138.566,255,46.899,0.792,17.678,35334.203,11985,23663,2510,150.945,12.019,1.110,0.901,0.879
1044,82.550,255,35.591,0.819,13.410,21050.164,7140,944,2515,50.194,10.302,1.145,0.873,0.824
1045,41.275,255,22.860,0.993,9.247,10525.082,3570,12822,2516,68.199,6.868,1.164,0.859,0.824
1046,41.275,255,21.438,1.000,8.585,10525.082,3570,1881,2513,126.870,6.868,1.125,0.889,0.933
1047,442.230,255,89.774,0.690,34.767,112768.735,38250,33436,2523,20.225,18.913,1.843,0.542,0.850
1048,82.550,255,37.013,0.757,14.770,21050.164,7140,36134,2513,144.462,9.982,1.545,0.647,0.767
1049,129.721,255,49.743,0.659,20.676,33078.829,11220,24637,2515,131.634,11.518,1.750,0.572,0.815
1050,170.996,255,55.189,0.705,21.854,43603.911,14790,33476,2524,45.000,14.396,1.619,0.618,0.829
1051,53.068,255,32.573,0.629,15.830,13532.248,4590,33204,2525,130.601,6.868,2.926,0.342,0.706
1052,315.458,255,74.026,0.723,25.352,80441.697,27285,9608,2528,151.699,20.604,1.188,0.841,0.849
1053,44.223,255,27.717,0.723,10.444,11276.873,3825,8718,2530,170.538,8.447,1.252,0.799,0.698
1054,58.964,255,27.300,0.994,10.994,15035.831,5100,18341,2535,51.340,6.868,1.371,0.730,0.909
1055,200.478,255,69.169,0.527,24.584,51121.826,17340,797,2538,167.905,18.103,1.283,0.779,0.687
1056,61.912,255,28.722,0.943,10.994,15787.623,5355,29336,2538,38.660,8.585,1.125,0.889,0.894
1057,56.016,255,29.728,0.796,13.077,14284.040,4845,33760,2535,156.801,6.868,1.936,0.516,0.826
1058,44.223,255,29.728,0.629,12.382,11276.873,3825,29640,2538,146.310,7.285,1.841,0.543,0.750
1059,250.597,255,60.879,0.850,20.889,63902.283,21675,7773,2551,80.538,18.887,1.051,0.951,0.842
1060,50.119,255,26.294,0.911,10.859,12780.457,4335,19753,2540,161.565,6.868,1.754,0.570,0.829
1061,53.068,255,35.001,0.544,16.998,13532.248,4590,34606,2546,45.000,6.071,3.600,0.278,0.706
1062,50.119,255,27.717,0.820,10.859,12780.457,4335,7020,2540,108.435,7.912,1.450,0.690,0.756
1063,100.239,255,42.875,0.685,15.358,25560.913,8670,12410,2547,26.565,11.905,1.330,0.752,0.747
1064,241.753,255,72.431,0.579,26.266,61646.908,20910,18258,2558,78.690,17.170,1.437,0.696,0.770
1065,64.860,255,29.728,0.922,11.518,16539.414,5610,26374,2546,26.565,8.585,1.272,0.786,0.880
1066,120.876,255,41.453,0.884,17.170,30823.454,10455,23052,2554,53.130,12.019,1.328,0.753,0.882
1067,451.075,255,99.903,0.568,36.986,115024.109,39015,16578,2569,68.199,19.741,1.957,0.511,0.805
1068,103.187,255,41.869,0.740,14.770,26312.705,8925,34353,2556,35.538,11.518,1.229,0.814,0.814
1069,170.996,255,49.154,0.889,17.926,43603.911,14790,35577,2557,163.301,15.408,1.139,0.878,0.841
1070,91.394,255,38.019,0.795,15.830,23305.538,7905,7866,2563,49.399,9.215,1.810,0.553,0.861
1071,247.649,255,61.051,0.835,23.354,63150.491,21420,17632,2555,143.973,15.453,1.169,0.856,0.923
1072,409.800,255,83.322,0.742,27.149,104499.027,35445,13587,2561,161.565,23.804,1.090,0.917,0.837
1073,41.275,255,26.294,0.750,10.859,10525.082,3570,23717,2559,108.435,6.868,1.531,0.653,0.737
1074,47.171,255,24.283,1.000,10.012,12028.665,4080,8069,2564,149.036,7.285,1.317,0.759,0.821
1075,56.016,255,32.156,0.681,13.410,14284.040,4845,33280,2563,140.194,7.912,1.956,0.511,0.731
1076,209.322,255,57.028,0.809,20.747,53377.201,18105,31571,2573,155.556,16.580,1.146,0.872,0.845
1077,114.980,255,39.025,0.949,14.770,29319.871,9945,29976,2572,125.538,12.019,1.141,0.876,0.897
1078,76.653,255,37.013,0.703,14.670,19546.581,6630,21733,2574,110.556,10.302,1.208,0.828,0.743
1079,168.048,255,49.743,0.853,19.197,42852.119,14535,10228,2586,63.435,13.736,1.367,0.732,0.877
1080,47.171,255,27.300,0.795,10.994,12028.665,4080,26757,2577,128.660,8.096,1.407,0.711,0.842
1081,109.083,255,40.030,0.855,15.830,27816.288,9435,38259,2588,49.399,10.302,1.192,0.839,0.937
1082,44.223,255,22.860,1.000,10.012,11276.873,3825,19466,2585,149.036,6.868,1.530,0.654,0.857
1083,106.135,255,39.441,0.857,14.770,27064.496,9180,16637,2591,35.538,12.019,1.194,0.837,0.837
1084,259.442,255,69.169,0.681,23.354,66157.658,22440,15136,2600,72.897,18.212,1.114,0.897,0.807
1085,197.530,255,60.879,0.670,20.889,50370.035,17085,17589,2596,170.538,17.536,1.242,0.805,0.753
1086,126.773,255,43.881,0.827,15.830,32327.037,10965,4697,2596,40.601,12.019,1.217,0.821,0.887
1087,91.394,255,37.430,0.820,14.770,23305.538,7905,22919,2590,144.462,10.927,1.269,0.788,0.805
1088,185.737,255,61.885,0.609,20.747,47362.869,16065,25060,2595,114.444,15.298,1.368,0.731,0.778
1089,94.342,255,34.585,0.991,13.077,24057.330,8160,29252,2595,113.199,10.302,1.175,0.851,0.877
1090,94.342,255,38.019,0.820,14.770,24057.330,8160,9346,2603,35.538,11.449,1.069,0.936,0.821
1091,123.824,255,41.453,0.906,15.830,31575.246,10710,27662,2606,49.399,12.019,1.182,0.846,0.866
1092,47.171,255,23.866,1.000,10.994,12028.665,4080,7623,2606,38.660,6.868,1.568,0.638,0.914
1093,50.119,255,34.585,0.527,14.159,12780.457,4335,14113,2604,165.964,6.398,2.866,0.349,0.667
1094,297.768,255,69.586,0.773,24.283,75930.948,25755,20239,2608,98.130,20.001,1.087,0.920,0.805
1095,235.856,255,63.896,0.726,23.916,60143.325,20400,35700,2624,68.962,17.170,1.440,0.695,0.816
1096,374.422,255,78.466,0.764,28.161,95477.529,32385,23546,2631,52.431,20.604,1.244,0.804,0.870
1097,56.016,255,31.151,0.725,13.077,14284.040,4845,6983,2620,156.801,7.912,1.777,0.563,0.731
1098,285.976,255,63.307,0.897,22.321,72923.782,24735,31864,2626,157.380,19.426,1.069,0.935,0.866
1099,53.068,255,32.156,0.645,12.382,13532.248,4590,6013,2635,56.310,8.585,1.366,0.732,0.720
1100,67.809,255,38.852,0.565,18.252,17291.206,5865,12247,2629,138.814,7.285,3.183,0.314,0.687
1101,97.291,255,38.019,0.846,14.770,24809.122,8415,9600,2630,125.538,11.945,1.237,0.809,0.825
1102,238.804,255,66.325,0.682,23.916,60895.117,20655,19204,2633,111.038,15.453,1.213,0.825,0.839
1103,50.119,255,26.294,0.911,10.012,12780.457,4335,30694,2636,120.964,8.447,1.272,0.786,0.810
1104,70.757,255,38.019,0.615,15.830,18042.998,6120,23209,2641,12.529,8.585,1.907,0.525,0.716
1105,162.151,255,46.309,0.950,16.911,41348.536,14025,9101,2645,23.962,13.736,1.158,0.864,0.894
1106,203.426,255,52.172,0.939,18.573,51873.618,17595,18090,2650,33.690,15.453,1.077,0.929,0.908
1107,76.653,255,38.019,0.666,14.670,19546.581,6630,158,2645,159.444,9.470,1.858,0.538,0.754
1108,300.717,255,77.043,0.637,31.333,76682.739,26010,26179,2656,170.538,15.121,2.231,0.448,0.819
1109,306.613,255,67.747,0.839,23.036,78186.323,26520,30861,2657,116.565,18.887,1.157,0.864,0.889
1110,197.530,255,63.896,0.608,20.676,50370.035,17085,16144,2669,48.366,16.832,1.074,0.932,0.812
1111,58.964,255,26.883,1.000,10.994,15035.831,5100,6159,2662,128.660,6.868,1.250,0.800,1.000
1112,76.653,255,33.162,0.876,13.077,19546.581,6630,17370,2674,66.801,8.585,1.449,0.690,0.881
1113,47.171,255,29.728,0.671,10.859,12028.665,4080,14438,2671,161.565,8.585,1.143,0.875,0.727
1114,100.239,255,35.591,0.994,14.159,25560.913,8670,27947,2670,104.036,8.585,1.458,0.686,0.919
1115,70.757,255,30.734,0.941,13.077,18042.998,6120,22197,2675,156.801,6.868,1.774,0.564,0.923
1116,159.203,255,46.309,0.933,18.573,40596.744,13770,13321,2686,33.690,13.736,1.360,0.735,0.893
1117,277.131,255,81.311,0.527,25.813,70668.407,23970,23659,2682,93.814,19.669,1.231,0.812,0.720
1118,56.016,255,31.151,0.725,13.077,14284.040,4845,33716,2685,156.801,7.912,1.974,0.507,0.745
1119,159.203,255,52.172,0.735,19.577,40596.744,13770,26910,2687,127.875,13.736,1.188,0.842,0.831
1120,271.235,255,73.609,0.629,25.000,69164.824,23460,18339,2695,164.055,20.640,1.096,0.912,0.739
1121,58.964,255,31.151,0.764,11.518,15035.831,5100,17735,2700,26.565,9.982,1.115,0.897,0.741
1122,47.171,255,30.145,0.652,13.410,12028.665,4080,6790,2703,39.806,6.911,2.309,0.433,0.696
1123,144.462,255,43.881,0.943,16.998,36837.787,12495,13327,2701,135.000,13.736,1.198,0.835,0.883
1124,362.629,255,76.627,0.776,28.783,92470.362,31365,16506,2711,17.354,17.170,1.689,0.592,0.895
1125,70.757,255,33.162,0.809,14.770,18042.998,6120,27947,2710,54.462,8.447,1.980,0.505,0.842
1126,280.079,255,74.026,0.642,24.404,71420.199,24225,862,2717,39.289,19.868,1.193,0.838,0.779
1127,67.809,255,31.151,0.878,13.410,17291.206,5865,14795,2712,39.806,8.499,1.755,0.570,0.836
1128,76.653,255,32.573,0.908,12.141,19546.581,6630,34662,2711,98.130,10.302,1.045,0.957,0.800
1129,120.876,255,46.309,0.708,19.577,30823.454,10455,38156,2711,105.255,10.203,2.246,0.445,0.812
1130,112.032,255,44.298,0.717,16.198,28568.079,9690,4227,2716,147.995,11.905,1.301,0.768,0.760
1131,64.860,255,29.728,0.922,12.382,16539.414,5610,8608,2720,56.310,8.585,1.370,0.730,0.863
1132,250.597,255,61.295,0.838,21.239,63902.283,21675,18154,2726,75.964,18.212,1.113,0.898,0.850
1133,156.255,255,56.022,0.626,19.577,39844.953,13515,31795,2719,164.745,15.453,1.196,0.836,0.741
1134,44.223,255,23.866,0.976,10.012,11276.873,3825,25940,2722,59.036,6.868,1.216,0.822,0.882
1135,288.924,255,76.038,0.628,32.983,73675.573,24990,35782,2734,51.340,14.570,2.878,0.347,0.794
1136,67.809,255,32.156,0.824,13.410,17291.206,5865,42551,2725,39.806,8.447,1.645,0.608,0.821
1137,76.653,255,33.579,0.854,14.159,19546.581,6630,27246,2725,165.964,8.585,1.647,0.607,0.812
1138,103.187,255,46.309,0.605,17.678,26312.705,8925,20851,2725,119.055,10.316,1.847,0.541,0.753
1139,85.498,255,37.013,0.784,13.843,21801.955,7395,13053,2729,172.875,10.302,1.253,0.798,0.817
1140,41.275,255,22.860,0.993,9.247,10525.082,3570,14054,2729,158.199,6.868,1.164,0.859,0.824
1141,224.063,255,63.480,0.699,21.989,57136.159,19380,14011,2729,141.340,17.170,1.231,0.812,0.854
1142,41.275,255,23.866,0.911,9.713,10525.082,3570,23814,2734,135.000,6.868,1.120,0.893,0.848
1143,123.824,255,45.720,0.744,16.289,31575.246,10710,18426,2743,71.565,12.116,1.337,0.748,0.792
1144,58.964,255,33.579,0.657,14.770,15035.831,5100,14871,2736,125.538,6.911,2.639,0.379,0.727
1145,179.840,255,48.738,0.951,18.252,45859.285,15555,18616,2745,48.814,15.453,1.083,0.923,0.904
1146,58.964,255,32.156,0.717,12.141,15035.831,5100,28901,2746,45.000,8.585,1.218,0.821,0.784
1147,194.581,255,58.451,0.716,23.854,49618.243,16830,8425,2758,59.744,12.675,1.989,0.503,0.825
1148,64.860,255,31.151,0.840,10.994,16539.414,5610,12107,2746,128.660,9.713,1.069,0.935,0.815
1149,206.374,255,56.022,0.826,20.959,52625.409,17850,4627,2750,145.008,15.453,1.349,0.741,0.843
1150,50.119,255,26.294,0.911,10.859,12780.457,4335,21806,2752,108.435,6.868,1.754,0.570,0.829
1151,56.016,255,32.573,0.663,14.770,14284.040,4845,22752,2752,125.538,7.285,2.399,0.417,0.691
1152,44.223,255,25.288,0.869,10.444,11276.873,3825,18126,2755,170.538,6.868,1.380,0.725,0.811
1153,162.151,255,51.166,0.778,18.252,41348.536,14025,13501,2756,131.186,14.763,1.275,0.784,0.815
1154,61.912,255,34.168,0.666,13.077,15787.623,5355,19004,2755,156.801,8.585,1.349,0.741,0.778
1155,203.426,255,57.445,0.775,20.747,51873.618,17595,3965,2763,24.444,17.074,1.243,0.805,0.798
1156,53.068,255,27.300,0.895,12.141,13532.248,4590,31194,2767,45.000,7.912,1.536,0.651,0.857
1157,41.275,255,22.860,0.993,9.247,10525.082,3570,30723,2764,158.199,6.868,1.164,0.859,0.824
1158,50.119,255,27.717,0.820,11.518,12780.457,4335,254,2767,26.565,7.285,1.519,0.658,0.810
1159,76.653,255,37.013,0.703,13.843,19546.581,6630,36177,2774,29.745,10.302,1.259,0.794,0.800
1160,85.498,255,37.430,0.767,16.198,21801.955,7395,14433,2771,122.005,8.499,1.937,0.516,0.806
1161,106.135,255,44.298,0.680,17.678,27064.496,9180,9592,2779,29.055,10.302,1.391,0.719,0.800
1162,109.083,255,42.875,0.746,16.198,27816.288,9435,16849,2775,147.995,11.905,1.205,0.830,0.771
1163,53.068,255,26.294,0.965,10.012,13532.248,4590,4457,2774,120.964,8.585,1.076,0.930,0.857
1164,371.473,255,82.906,0.679,26.266,94725.737,32130,9193,2781,11.310,22.321,1.099,0.910,0.821
1165,50.119,255,24.872,1.000,10.994,12780.457,4335,24560,2786,38.660,6.868,1.389,0.720,0.944
1166,112.032,255,46.726,0.645,16.998,28568.079,9690,30279,2784,135.000,13.054,1.159,0.863,0.731
1167,50.119,255,30.145,0.693,14.570,12780.457,4335,35053,2788,45.000,6.071,3.140,0.318,0.773
1168,50.119,255,27.300,0.845,11.518,12780.457,4335,28221,2783,116.565,6.868,1.539,0.650,0.895
1169,47.171,255,25.878,0.885,11.518,12028.665,4080,28340,2783,153.435,5.151,1.828,0.547,0.941
1170,58.964,255,26.294,1.000,10.012,15035.831,5100,28115,2785,120.964,8.585,1.083,0.923,0.889
1171,47.171,255,24.283,1.000,10.012,12028.665,4080,35040,2790,30.964,7.285,1.317,0.759,0.821
1172,377.370,255,78.049,0.778,26.876,96229.320,32640,43338,2786,116.565,22.321,1.106,0.904,0.868
1173,47.171,255,28.306,0.740,11.518,12028.665,4080,36488,2787,153.435,5.151,2.194,0.456,0.889
1174,168.048,255,52.172,0.776,19.197,42852.119,14535,2734,2798,63.435,13.736,1.373,0.728,0.832
1175,241.753,255,68.753,0.643,24.763,61646.908,20910,8597,2791,146.310,18.429,1.250,0.800,0.785
1176,76.653,255,29.728,1.000,12.141,19546.581,6630,1610,2795,45.000,8.585,1.147,0.872,0.929
1177,194.581,255,56.022,0.779,20.097,49618.243,16830,32945,2795,19.983,15.453,1.337,0.748,0.835
1178,165.099,255,60.879,0.560,21.854,42100.328,14280,3420,2790,135.000,14.570,1.336,0.748,0.742
1179,79.601,255,34.585,0.836,14.670,20298.372,6885,22491,2799,20.556,8.585,1.521,0.657,0.871
1180,117.928,255,43.881,0.770,16.911,30071.663,10200,6109,2805,156.038,11.905,1.647,0.607,0.842
1181,321.354,255,70.348,0.816,24.584,81945.280,27795,4325,2808,114.775,18.887,1.033,0.968,0.876
1182,47.171,255,28.722,0.719,13.077,12028.665,4080,14213,2812,23.199,6.868,2.097,0.477,0.800
1183,73.705,255,32.156,0.896,12.141,18794.789,6375,23043,2812,135.000,10.302,1.094,0.914,0.847
1184,159.203,255,53.594,0.697,17.926,40596.744,13770,17184,2813,106.699,15.784,1.116,0.896,0.755
1185,232.908,255,67.747,0.638,22.387,59391.534,20145,24578,2826,57.529,18.429,1.152,0.868,0.767
1186,235.856,255,60.879,0.800,20.959,60143.325,20400,13885,2818,124.992,17.170,1.068,0.936,0.847
1187,50.119,255,29.728,0.713,13.077,12780.457,4335,3136,2825,23.199,6.868,1.965,0.509,0.791
1188,191.633,255,54.011,0.826,19.577,48866.452,16575,3674,2826,164.745,15.358,1.149,0.871,0.828
1189,244.701,255,71.598,0.600,23.100,62398.700,21165,12752,2825,138.013,18.740,1.182,0.846,0.787
1190,73.705,255,31.151,0.954,12.500,18794.789,6375,14925,2827,164.055,8.585,1.408,0.710,0.847
1191,56.016,255,32.156,0.681,12.141,14284.040,4845,17372,2827,98.130,8.447,1.336,0.748,0.745
1192,173.944,255,60.290,0.601,19.577,44355.702,15045,18840,2831,127.875,15.408,1.253,0.798,0.766
1193,100.239,255,40.447,0.770,14.670,25560.913,8670,2162,2832,110.556,10.302,1.228,0.814,0.840
1194,73.705,255,35.591,0.731,14.570,18794.789,6375,15454,2832,135.000,9.995,1.249,0.800,0.806
1195,333.147,255,69.169,0.875,26.209,84952.447,28815,21024,2848,58.392,19.426,1.379,0.725,0.886
1196,47.171,255,30.145,0.652,11.518,12028.665,4080,27589,2835,153.435,7.285,1.517,0.659,0.744
1197,61.912,255,31.151,0.802,12.382,15787.623,5355,20563,2836,146.310,9.713,1.291,0.775,0.764
1198,85.498,255,35.001,0.877,14.770,21801.955,7395,36470,2837,144.462,9.215,1.728,0.579,0.829
1199,159.203,255,58.867,0.577,20.747,40596.744,13770,36306,2848,65.556,15.110,1.073,0.932,0.735
1200,56.016,255,36.007,0.543,13.077,14284.040,4845,994,2844,113.199,8.585,1.441,0.694,0.717
1201,47.171,255,25.288,0.927,10.994,12028.665,4080,4271,2845,141.340,7.285,1.550,0.645,0.800
1202,176.892,255,52.172,0.817,20.959,45107.494,15300,26544,2852,34.992,13.736,1.459,0.685,0.902
1203,88.446,255,36.596,0.830,13.410,22553.747,7650,33019,2845,140.194,10.302,1.171,0.854,0.845
1204,106.135,255,44.887,0.662,16.289,27064.496,9180,17822,2849,161.565,12.019,1.220,0.820,0.783
1205,73.705,255,32.573,0.873,12.500,18794.789,6375,13705,2848,164.055,9.982,1.316,0.760,0.781
1206,76.653,255,32.156,0.932,12.500,19546.581,6630,18328,2853,74.055,8.585,1.292,0.774,0.867
1207,182.789,255,51.166,0.877,18.493,46611.077,15810,40519,2856,68.199,15.453,1.059,0.944,0.849
1208,294.820,255,84.328,0.521,26.209,75179.156,25500,31563,2854,148.392,22.095,1.075,0.930,0.781
1209,58.964,255,31.151,0.764,13.843,15035.831,5100,14143,2856,29.745,7.555,2.293,0.436,0.784
1210,103.187,255,39.025,0.851,14.770,26312.705,8925,3801,2861,54.462,10.302,1.322,0.757,0.886
1211,67.809,255,35.591,0.673,14.670,17291.206,5865,36569,2855,159.444,6.868,2.044,0.489,0.836
1212,44.223,255,23.866,0.976,10.012,11276.873,3825,12467,2860,30.964,6.868,1.216,0.822,0.882
1213,50.119,255,26.294,0.911,10.994,12780.457,4335,12485,2859,128.660,8.447,1.384,0.723,0.810
1214,61.912,255,27.300,1.000,12.141,15787.623,5355,17408,2859,135.000,8.585,1.334,0.750,0.913
1215,53.068,255,33.579,0.591,15.830,13532.248,4590,17652,2863,139.399,7.143,2.992,0.334,0.679
1216,106.135,255,36.596,0.996,14.770,27064.496,9180,39121,2869,35.538,10.302,1.296,0.771,0.935
1217,114.980,255,45.304,0.704,18.573,29319.871,9945,37587,2865,123.690,9.982,2.156,0.464,0.788
1218,303.665,255,77.043,0.643,26.876,77434.531,26265,10114,2866,116.565,20.397,1.229,0.814,0.805
1219,129.721,255,41.869,0.930,15.830,33078.829,11220,6502,2871,167.471,12.019,1.205,0.830,0.871
1220,73.705,255,33.579,0.821,13.410,18794.789,6375,24510,2878,50.194,10.302,1.162,0.861,0.781
1221,91.394,255,38.435,0.777,14.570,23305.538,7905,3201,2882,45.000,11.429,1.220,0.820,0.775
1222,97.291,255,40.447,0.747,13.410,24809.122,8415,22715,2877,129.806,12.019,1.066,0.938,0.815
1223,209.322,255,55.017,0.869,19.577,53377.201,18105,4047,2882,164.745,16.893,1.149,0.871,0.866
1224,138.566,255,42.875,0.947,15.358,35334.203,11985,5853,2879,116.565,13.736,1.104,0.906,0.887
1225,303.665,255,70.764,0.762,24.404,77434.531,26265,19756,2892,39.289,20.397,1.026,0.974,0.831
1226,64.860,255,33.162,0.741,13.077,16539.414,5610,23545,2888,66.801,8.585,1.638,0.610,0.800
1227,309.561,255,70.592,0.781,24.283,78938.114,26775,5553,2896,81.870,20.604,1.058,0.946,0.843
1228,103.187,255,39.441,0.834,16.911,26312.705,8925,32369,2892,156.038,10.302,1.607,0.622,0.833
1229,91.394,255,38.019,0.795,16.911,23305.538,7905,24951,2891,156.038,8.585,1.899,0.526,0.899
1230,67.809,255,29.728,0.964,12.382,17291.206,5865,22724,2897,33.690,8.585,1.401,0.714,0.885
1231,61.912,255,31.151,0.802,13.410,15787.623,5355,18746,2896,129.806,8.096,1.865,0.536,0.792
1232,129.721,255,44.298,0.831,16.289,33078.829,11220,20511,2897,161.565,13.736,1.262,0.792,0.822
1233,79.601,255,34.585,0.836,13.410,20298.372,6885,6092,2903,39.806,10.302,1.329,0.752,0.818
1234,76.653,255,32.156,0.932,12.382,19546.581,6630,37639,2904,56.310,10.302,1.148,0.871,0.867
1235,82.550,255,37.013,0.757,14.770,21050.164,7140,28396,2906,35.538,9.215,1.780,0.562,0.789
1236,315.458,255,72.603,0.752,25.352,80441.697,27285,21771,2905,151.699,20.633,1.022,0.979,0.846
1237,41.275,255,22.443,1.000,10.012,10525.082,3570,14829,2907,30.964,5.151,1.662,0.602,0.966
1238,259.442,255,72.603,0.618,25.526,66157.658,22440,27286,2922,70.346,17.170,1.434,0.697,0.807
1239,109.083,255,38.019,0.948,13.843,27816.288,9435,31284,2909,150.255,12.019,1.049,0.953,0.881
