 ,Area,Mean,Perim.,Circ.,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
10183,53.068,255,28.722,0.808,12.141,13532.248,4590,31870,19545,135.000,7.602,1.498,0.667,0.766
10184,58.964,255,31.567,0.744,13.410,15035.831,5100,9109,19547,129.806,7.067,2.265,0.442,0.727
10185,613.226,255,110.206,0.634,41.529,156372.645,53040,35547,19555,7.125,22.885,1.934,0.517,0.824
10186,44.223,255,27.717,0.723,11.518,11276.873,3825,38227,19554,63.435,6.191,2.175,0.460,0.732
10187,94.342,255,35.591,0.936,13.843,24057.330,8160,41468,19548,119.745,10.302,1.342,0.745,0.877
10188,112.032,255,39.025,0.924,16.198,28568.079,9690,25335,19557,57.995,10.302,1.318,0.759,0.905
10189,56.016,255,47.732,0.309,13.410,14284.040,4845,31275,19555,50.194,9.578,1.275,0.785,0.585
10190,566.055,255,348.204,0.059,84.292,144343.980,48960,31221,19581,33.366,24.929,4.065,0.246,0.394
10191,73.705,255,60.046,0.257,26.266,18794.789,6375,31261,19561,11.310,5.872,5.903,0.169,0.581
10192,82.550,255,35.591,0.819,13.843,21050.164,7140,28576,19570,60.255,8.585,1.469,0.681,0.848
10193,159.203,255,51.166,0.764,20.024,40596.744,13770,29751,19572,30.964,14.570,1.303,0.767,0.812
10194,50.119,255,27.300,0.845,11.518,12780.457,4335,4420,19572,63.435,6.868,1.539,0.650,0.895
10195,67.809,255,32.573,0.803,14.770,17291.206,5865,8285,19572,35.538,7.285,2.124,0.471,0.821
10196,47.171,255,26.294,0.857,12.141,12028.665,4080,40427,19571,45.000,6.911,1.885,0.530,0.821
10197,238.804,255,77.877,0.495,26.656,60895.117,20655,24947,19582,75.069,17.907,1.272,0.786,0.672
10198,156.255,255,96.469,0.211,30.426,39844.953,13515,31205,19575,16.390,13.991,2.530,0.395,0.525
10199,106.135,255,41.453,0.776,16.289,27064.496,9180,2539,19569,108.435,10.302,1.390,0.719,0.818
10200,44.223,255,23.866,0.976,10.012,11276.873,3825,29959,19569,149.036,6.868,1.194,0.838,0.857
10201,50.119,255,30.145,0.693,14.770,12780.457,4335,3014,19572,144.462,6.143,2.952,0.339,0.756
10202,114.980,255,39.025,0.949,15.358,29319.871,9945,13421,19578,26.565,10.302,1.283,0.779,0.907
10203,474.661,255,94.041,0.674,31.333,121038.442,41055,16946,19574,99.462,25.708,1.075,0.930,0.819
10204,138.566,255,48.148,0.751,17.256,35334.203,11985,8118,19579,174.289,14.212,1.139,0.878,0.783
10205,386.214,255,84.745,0.676,29.987,98484.695,33405,6318,19581,166.759,22.321,1.129,0.886,0.809
10206,44.223,255,25.288,0.869,10.994,11276.873,3825,12861,19584,38.660,7.143,1.688,0.593,0.789
10207,147.410,255,56.022,0.590,20.024,37589.578,12750,12352,19591,59.036,13.031,1.539,0.650,0.800
10208,85.498,255,51.999,0.397,21.989,21801.955,7395,31211,19593,51.340,8.499,3.492,0.286,0.637
10209,135.617,255,42.875,0.927,16.198,34582.412,11730,13678,19584,122.005,13.355,1.175,0.851,0.868
10210,44.223,255,22.443,1.000,9.713,11276.873,3825,28919,19588,45.000,6.868,1.137,0.880,0.968
10211,129.721,255,50.749,0.633,18.965,33078.829,11220,14680,19595,95.194,12.019,1.430,0.699,0.765
10212,61.912,255,31.151,0.802,13.410,15787.623,5355,23730,19596,129.806,8.096,1.841,0.543,0.792
10213,288.924,255,65.735,0.840,22.908,73675.573,24990,26422,19597,102.995,19.426,1.159,0.863,0.852
10214,200.478,255,53.594,0.877,18.573,51121.826,17340,4331,19598,123.690,16.827,1.091,0.917,0.855
10215,41.275,255,23.866,0.911,10.012,10525.082,3570,11800,19598,120.964,6.868,1.312,0.762,0.848
10216,170.996,255,55.017,0.710,21.514,43603.911,14790,14812,19613,61.390,14.570,1.674,0.597,0.789
10217,41.275,255,23.866,0.911,10.012,10525.082,3570,24571,19603,149.036,6.868,1.461,0.684,0.824
10218,47.171,255,23.866,1.000,10.012,12028.665,4080,19182,19607,30.964,6.868,1.292,0.774,0.889
10219,123.824,255,40.447,0.951,14.770,31575.246,10710,33242,19606,125.538,12.019,1.146,0.873,0.894
10220,50.119,255,26.294,0.911,10.859,12780.457,4335,14737,19607,108.435,6.868,1.426,0.701,0.829
10221,306.613,255,92.029,0.455,27.951,78186.323,26520,27280,19625,47.490,21.527,1.194,0.837,0.720
10222,53.068,255,29.728,0.755,12.382,13532.248,4590,2767,19614,123.690,7.679,1.935,0.517,0.766
10223,162.151,255,50.160,0.810,17.926,41348.536,14025,5810,19626,73.301,13.736,1.157,0.864,0.840
10224,339.043,255,80.305,0.661,27.740,86456.030,29325,2751,19620,158.199,20.604,1.218,0.821,0.827
10225,389.163,255,104.171,0.451,31.567,99236.486,33660,13516,19636,45.000,23.891,1.050,0.952,0.717
10226,185.737,255,64.313,0.564,28.161,47362.869,16065,13903,19635,37.569,11.518,2.613,0.383,0.813
10227,73.705,255,32.156,0.896,13.077,18794.789,6375,34008,19628,113.199,8.585,1.354,0.739,0.847
10228,82.550,255,32.573,0.978,12.500,21050.164,7140,8374,19629,105.945,10.302,1.159,0.862,0.836
10229,309.561,255,76.454,0.666,25.983,78938.114,26775,20400,19634,97.595,19.965,1.182,0.846,0.798
10230,209.322,255,61.885,0.687,26.153,53377.201,18105,13459,19655,66.801,12.957,2.356,0.424,0.845
10231,82.550,255,34.585,0.867,12.500,21050.164,7140,19738,19648,74.055,10.302,1.022,0.979,0.824
10232,206.374,255,54.011,0.889,19.577,52625.409,17850,43167,19648,15.255,16.658,1.134,0.882,0.848
10233,250.597,255,73.193,0.588,23.354,63902.283,21675,22808,19643,126.027,18.429,1.184,0.844,0.846
10234,179.840,255,75.204,0.400,31.333,45859.285,15555,13902,19645,99.462,10.302,3.299,0.303,0.722
10235,265.338,255,72.603,0.633,23.854,67661.241,22950,9469,19651,149.744,18.887,1.194,0.838,0.807
10236,147.410,255,47.315,0.827,18.252,37589.578,12750,7405,19653,138.814,13.031,1.267,0.789,0.893
10237,94.342,255,34.168,1.000,13.410,24057.330,8160,7168,19654,129.806,10.302,1.128,0.886,0.941
10238,76.653,255,31.740,0.956,13.410,19546.581,6630,12167,19654,140.194,8.585,1.423,0.703,0.929
10239,126.773,255,50.160,0.633,18.573,32327.037,10965,32366,19659,146.310,11.518,1.673,0.598,0.768
10240,70.757,255,41.453,0.517,18.573,18042.998,6120,11735,19660,146.310,7.951,2.750,0.364,0.738
10241,53.068,255,33.579,0.591,12.500,13532.248,4590,35323,19671,74.055,8.447,1.650,0.606,0.643
10242,238.804,255,60.462,0.821,21.989,60895.117,20655,35417,19673,38.660,17.170,1.132,0.883,0.890
10243,176.892,255,69.169,0.465,25.352,45107.494,15300,11629,19668,118.301,15.358,1.524,0.656,0.682
10244,82.550,255,32.156,1.000,12.382,21050.164,7140,15439,19668,123.690,10.302,1.108,0.902,0.889
10245,47.171,255,23.866,1.000,10.012,12028.665,4080,5959,19673,30.964,6.868,1.371,0.729,0.889
10246,91.394,255,41.453,0.668,14.570,23305.538,7905,10314,19669,135.000,11.244,1.177,0.849,0.795
10247,53.068,255,27.717,0.868,11.518,13532.248,4590,23318,19674,26.565,8.499,1.299,0.770,0.783
10248,61.912,255,31.740,0.772,12.382,15787.623,5355,24859,19671,146.310,8.585,1.618,0.618,0.824
10249,168.048,255,49.743,0.853,18.252,42852.119,14535,13547,19682,41.186,13.736,1.129,0.885,0.870
10250,58.964,255,28.722,0.898,10.859,15035.831,5100,1731,19682,71.565,8.585,1.113,0.899,0.833
10251,41.275,255,22.443,1.000,10.012,10525.082,3570,3538,19676,149.036,5.151,1.662,0.602,0.966
10252,91.394,255,40.864,0.688,17.170,23305.538,7905,12467,19683,36.870,9.713,1.741,0.574,0.775
10253,439.282,255,113.051,0.432,31.939,112016.943,37995,36213,19678,143.746,27.144,1.049,0.953,0.718
10254,61.912,255,33.162,0.707,13.077,15787.623,5355,12261,19680,113.199,6.868,2.015,0.496,0.824
10255,85.498,255,33.579,0.953,12.500,21801.955,7395,40013,19683,105.945,10.302,1.168,0.857,0.853
10256,44.223,255,27.300,0.746,12.141,11276.873,3825,3259,19688,171.870,5.151,2.013,0.497,0.882
10257,58.964,255,27.300,0.994,10.994,15035.831,5100,5634,19691,51.340,8.585,1.072,0.933,0.909
10258,47.171,255,28.722,0.719,13.410,12028.665,4080,39365,19691,39.806,6.143,2.672,0.374,0.762
10259,165.099,255,57.028,0.638,19.197,42100.328,14280,18316,19687,116.565,14.992,1.186,0.843,0.806
10260,41.275,255,28.722,0.629,10.994,10525.082,3570,31550,19690,128.660,7.898,1.663,0.601,0.651
10261,209.322,255,53.177,0.930,20.024,53377.201,18105,2433,19698,120.964,13.736,1.246,0.802,0.922
10262,277.131,255,65.319,0.816,22.584,70668.407,23970,35048,19702,171.254,18.887,1.197,0.835,0.855
10263,147.410,255,46.899,0.842,19.197,37589.578,12750,43417,19698,153.435,10.302,1.842,0.543,0.917
10264,109.083,255,50.749,0.532,18.573,27816.288,9435,5217,19702,123.690,12.019,1.390,0.719,0.725
10265,294.820,255,89.185,0.466,24.763,75179.156,25500,9647,19703,123.690,20.604,1.049,0.953,0.733
10266,247.649,255,58.451,0.911,20.889,63150.491,21420,7452,19708,170.538,17.170,1.198,0.835,0.880
10267,120.876,255,50.749,0.590,19.577,30823.454,10455,18852,19706,142.125,13.334,1.628,0.614,0.726
10268,368.525,255,78.049,0.760,25.755,93973.945,31875,14422,19707,126.870,22.071,1.096,0.912,0.859
10269,76.653,255,31.151,0.993,12.382,19546.581,6630,15969,19714,33.690,9.713,1.209,0.827,0.881
10270,97.291,255,42.875,0.665,17.510,24809.122,8415,24678,19718,78.690,9.597,1.959,0.510,0.795
10271,153.307,255,48.738,0.811,17.678,39093.161,13260,10416,19715,29.055,14.590,1.115,0.897,0.825
10272,47.171,255,26.294,0.857,10.994,12028.665,4080,32536,19727,51.340,7.679,1.368,0.731,0.821
10273,268.286,255,74.026,0.615,23.100,68413.032,23205,2031,19731,131.987,20.154,1.084,0.923,0.784
10274,82.550,255,36.424,0.782,14.670,21050.164,7140,26001,19734,20.556,10.302,1.310,0.763,0.778
10275,451.075,255,100.320,0.563,31.661,115024.109,39015,22045,19742,12.529,25.189,1.206,0.829,0.783
10276,194.581,255,62.301,0.630,20.959,49618.243,16830,12497,19734,124.992,17.170,1.280,0.781,0.772
10277,415.697,255,110.206,0.430,38.124,106002.610,35955,17032,19736,144.162,22.406,1.894,0.528,0.691
10278,539.521,255,105.766,0.606,34.767,137577.856,46665,2814,19742,159.775,26.893,1.291,0.775,0.799
10279,97.291,255,74.026,0.223,23.354,24809.122,8415,43722,19741,162.897,10.649,2.822,0.354,0.520
10280,61.912,255,28.722,0.943,11.518,15787.623,5355,22705,19748,26.565,8.585,1.350,0.741,0.840
10281,212.271,255,65.735,0.617,20.959,54128.993,18360,16982,19756,55.008,18.573,1.158,0.863,0.754
10282,197.530,255,53.594,0.864,19.197,50370.035,17085,8400,19760,26.565,15.203,1.136,0.880,0.854
10283,398.007,255,78.882,0.804,26.656,101491.861,34425,13868,19760,165.069,22.771,1.131,0.884,0.852
10284,232.908,255,81.900,0.436,28.422,59391.534,20145,33152,19769,25.017,17.074,1.446,0.691,0.712
10285,126.773,255,44.298,0.812,16.198,32327.037,10965,5975,19760,122.005,12.019,1.225,0.816,0.835
10286,156.255,255,56.022,0.626,20.676,39844.953,13515,17890,19762,138.366,15.110,1.391,0.719,0.779
10287,294.820,255,74.615,0.665,31.661,75179.156,25500,11939,19782,77.471,13.736,2.310,0.433,0.870
10288,70.757,255,29.728,1.000,11.518,18042.998,6120,15045,19767,26.565,8.585,1.143,0.875,0.906
10289,79.601,255,36.007,0.772,14.770,20298.372,6885,387,19772,54.462,9.713,1.559,0.642,0.783
10290,56.016,255,30.145,0.775,12.141,14284.040,4845,6574,19772,171.870,7.679,1.622,0.617,0.760
10291,50.119,255,29.728,0.713,12.141,12780.457,4335,23594,19771,98.130,6.868,1.499,0.667,0.773
10292,159.203,255,50.160,0.795,19.577,40596.744,13770,6560,19776,164.745,13.736,1.368,0.731,0.844
10293,76.653,255,38.019,0.666,16.289,19546.581,6630,18184,19784,71.565,6.868,2.242,0.446,0.839
10294,147.410,255,59.873,0.517,18.573,37589.578,12750,19483,19780,146.310,14.159,1.282,0.780,0.709
10295,389.163,255,80.894,0.747,27.149,99236.486,33660,28966,19785,145.305,22.321,1.140,0.877,0.849
10296,47.171,255,39.025,0.389,16.289,12028.665,4080,36909,19784,108.435,6.663,3.058,0.327,0.561
10297,162.151,255,51.166,0.778,20.097,41348.536,14025,14290,19796,70.017,12.019,1.829,0.547,0.859
10298,85.498,255,35.001,0.877,13.843,21801.955,7395,13835,19792,29.745,9.713,1.414,0.707,0.806
10299,176.892,255,53.594,0.774,19.577,45107.494,15300,15615,19786,105.255,15.453,1.266,0.790,0.828
10300,61.912,255,38.019,0.538,14.670,15787.623,5355,32588,19793,20.556,10.203,1.373,0.728,0.677
10301,176.892,255,52.172,0.817,19.577,45107.494,15300,3541,19788,127.875,14.348,1.344,0.744,0.870
10302,569.003,255,106.944,0.625,40.195,145095.772,49215,1219,19792,160.017,18.887,2.162,0.463,0.879
10303,135.617,255,48.321,0.730,18.573,34582.412,11730,30497,19795,123.690,12.019,1.356,0.737,0.852
10304,41.275,255,24.872,0.838,10.444,10525.082,3570,38152,19797,99.462,5.151,1.623,0.616,0.875
10305,218.167,255,59.040,0.787,23.854,55632.576,18870,37638,19802,149.744,15.453,1.562,0.640,0.846
10306,150.358,255,50.160,0.751,19.577,38341.370,13005,335,19814,74.745,13.736,1.237,0.808,0.797
10307,238.804,255,62.890,0.759,21.239,60895.117,20655,2097,19804,104.036,18.429,1.184,0.844,0.822
10308,70.757,255,33.162,0.809,13.410,18042.998,6120,18642,19811,39.806,8.186,1.647,0.607,0.828
10309,147.410,255,46.309,0.864,17.678,37589.578,12750,10566,19817,60.945,12.019,1.246,0.803,0.862
10310,421.593,255,107.188,0.461,30.954,107506.194,36465,32260,19808,123.690,24.558,1.038,0.964,0.745
10311,64.860,255,33.162,0.741,13.077,16539.414,5610,41,19814,23.199,8.585,1.408,0.710,0.815
10312,165.099,255,48.738,0.873,18.493,42100.328,14280,35374,19814,158.199,13.736,1.232,0.812,0.875
10313,265.338,255,72.603,0.633,24.404,67661.241,22950,20500,19813,129.289,18.887,1.052,0.951,0.779
10314,203.426,255,57.028,0.786,19.577,51873.618,17595,590,19817,127.875,17.170,1.111,0.900,0.857
10315,162.151,255,48.321,0.873,17.170,41348.536,14025,19242,19816,126.870,13.736,1.108,0.902,0.924
10316,47.171,255,29.728,0.671,12.382,12028.665,4080,32658,19829,56.310,7.898,1.937,0.516,0.696
10317,138.566,255,48.738,0.733,18.252,35334.203,11985,4336,19833,41.186,12.488,1.278,0.782,0.817
10318,126.773,255,42.875,0.867,16.198,32327.037,10965,13433,19827,147.995,13.031,1.116,0.896,0.843
10319,44.223,255,28.306,0.694,13.077,11276.873,3825,16851,19826,156.801,5.151,2.645,0.378,0.833
10320,141.514,255,51.582,0.668,18.573,36085.995,12240,22670,19827,146.310,13.334,1.294,0.773,0.780
10321,94.342,255,57.445,0.359,20.747,24057.330,8160,28929,19837,24.444,10.302,2.435,0.411,0.571
10322,82.550,255,59.456,0.293,14.770,21050.164,7140,39741,19832,125.538,12.019,1.284,0.779,0.636
10323,162.151,255,54.011,0.699,18.493,41348.536,14025,22103,19847,68.199,15.203,1.135,0.881,0.780
10324,271.235,255,63.896,0.835,23.100,69164.824,23460,1001,19843,138.013,18.887,1.159,0.863,0.864
10325,241.753,255,66.325,0.691,24.763,61646.908,20910,17796,19842,146.310,18.066,1.221,0.819,0.796
10326,50.119,255,27.300,0.845,10.012,12780.457,4335,5320,19844,120.964,8.585,1.129,0.886,0.850
10327,91.394,255,42.286,0.642,14.770,23305.538,7905,27016,19845,125.538,10.646,1.482,0.675,0.721
10328,238.804,255,60.046,0.832,20.959,60895.117,20655,27302,19847,145.008,17.170,1.047,0.955,0.876
10329,442.230,255,90.018,0.686,34.082,112768.735,38250,42031,19867,40.914,19.928,1.714,0.583,0.829
10330,141.514,255,68.164,0.383,30.036,36085.995,12240,8599,19859,149.036,8.447,4.805,0.208,0.653
10331,117.928,255,68.753,0.314,25.755,30071.663,10200,33274,19868,143.130,13.251,2.077,0.481,0.503
10332,344.940,255,72.187,0.832,26.153,87959.613,29835,9550,19870,113.199,20.604,1.194,0.837,0.870
10333,103.187,255,39.025,0.851,14.770,26312.705,8925,2083,19872,125.538,10.302,1.148,0.871,0.886
10334,321.354,255,79.472,0.639,26.656,81945.280,27795,5223,19876,104.931,20.604,1.156,0.865,0.804
10335,227.012,255,75.448,0.501,22.908,57887.950,19635,17300,19880,167.005,19.426,1.172,0.853,0.716
10336,153.307,255,47.732,0.846,16.911,39093.161,13260,17432,19885,23.962,14.992,1.096,0.912,0.846
10337,50.119,255,29.728,0.713,12.500,12780.457,4335,19125,19879,105.945,6.735,2.066,0.484,0.773
10338,109.083,255,46.309,0.639,14.770,27816.288,9435,10860,19880,125.538,12.019,1.147,0.872,0.804
10339,85.498,255,37.013,0.784,14.159,21801.955,7395,12012,19889,75.964,10.302,1.320,0.758,0.806
10340,392.111,255,98.898,0.504,32.077,99988.278,33915,15803,19882,105.524,23.572,1.141,0.876,0.737
10341,67.809,255,30.145,0.938,12.382,17291.206,5865,14854,19885,146.310,8.499,1.451,0.689,0.821
10342,41.275,255,23.866,0.911,10.012,10525.082,3570,27024,19884,120.964,6.868,1.472,0.679,0.824
10343,61.912,255,32.156,0.752,13.077,15787.623,5355,12685,19892,66.801,7.679,1.940,0.516,0.792
10344,120.876,255,44.298,0.774,16.289,30823.454,10455,23264,19888,161.565,13.054,1.140,0.878,0.774
10345,274.183,255,75.032,0.612,26.209,69916.615,23715,5676,19899,58.392,20.087,1.143,0.875,0.762
10346,41.275,255,22.860,0.993,9.247,10525.082,3570,15475,19895,68.199,6.868,1.164,0.859,0.824
10347,112.032,255,40.447,0.861,15.358,28568.079,9690,4456,19895,153.435,12.019,1.132,0.883,0.844
10348,91.394,255,36.596,0.858,13.843,23305.538,7905,28587,19893,119.745,10.302,1.111,0.900,0.873
10349,395.059,255,86.167,0.669,29.240,100740.070,34170,22750,19910,40.236,23.068,1.141,0.876,0.802
10350,150.358,255,47.315,0.844,17.678,38341.370,13005,9253,19900,119.055,12.910,1.478,0.677,0.843
10351,82.550,255,37.013,0.757,13.410,21050.164,7140,833,19904,129.806,9.774,1.324,0.755,0.800
10352,173.944,255,55.017,0.722,17.678,44355.702,15045,25383,19907,119.055,15.453,1.029,0.972,0.849
10353,165.099,255,48.738,0.873,17.678,42100.328,14280,16946,19923,29.055,15.203,1.094,0.914,0.848
10354,53.068,255,35.174,0.539,14.770,13532.248,4590,41037,19918,144.462,8.096,2.019,0.495,0.783
10355,232.908,255,59.456,0.828,20.747,59391.534,20145,4126,19920,114.444,17.074,1.148,0.871,0.873
10356,259.442,255,71.181,0.643,25.352,66157.658,22440,24135,19925,151.699,19.426,1.105,0.905,0.793
10357,82.550,255,36.007,0.800,13.077,21050.164,7140,14548,19929,113.199,10.927,1.162,0.861,0.778
10358,56.016,255,28.722,0.853,12.141,14284.040,4845,5729,19930,135.000,8.096,1.648,0.607,0.792
10359,268.286,255,73.020,0.632,26.656,68413.032,23205,9546,19947,75.069,17.170,1.399,0.715,0.805
10360,64.860,255,38.019,0.564,16.911,16539.414,5610,41807,19933,156.038,6.868,2.941,0.340,0.759
10361,47.171,255,24.872,0.958,10.012,12028.665,4080,21038,19938,30.964,6.868,1.233,0.811,0.914
10362,85.498,255,33.579,0.953,13.410,21801.955,7395,22133,19937,140.194,9.982,1.320,0.758,0.841
10363,123.824,255,41.453,0.906,16.198,31575.246,10710,6495,19940,147.995,12.019,1.200,0.834,0.884
10364,312.509,255,85.161,0.541,27.740,79689.906,27030,14410,19950,21.801,20.517,1.232,0.812,0.734
10365,271.235,255,84.328,0.479,25.755,69164.824,23460,24473,19943,143.130,19.928,1.232,0.811,0.722
10366,209.322,255,56.612,0.821,20.097,53377.201,18105,12839,19946,160.017,15.453,1.362,0.734,0.871
10367,41.275,255,22.860,0.993,10.012,10525.082,3570,1465,19950,30.964,6.868,1.460,0.685,0.848
10368,70.757,255,29.728,1.000,11.518,18042.998,6120,24322,19953,116.565,8.585,1.256,0.796,0.906
10369,61.912,255,29.728,0.880,11.518,15787.623,5355,30572,19955,153.435,8.585,1.108,0.903,0.824
10370,445.179,255,95.880,0.609,31.567,113520.526,38505,11805,19973,67.620,25.123,1.077,0.928,0.786
10371,389.163,255,79.888,0.766,26.656,99236.486,33660,2038,19957,104.931,22.321,1.096,0.912,0.863
10372,61.912,255,29.728,0.880,12.382,15787.623,5355,2694,19959,146.310,8.585,1.355,0.738,0.824
10373,94.342,255,34.168,1.000,13.410,24057.330,8160,19094,19965,39.806,10.302,1.128,0.886,0.941
10374,188.685,255,61.885,0.619,21.989,48114.660,16320,34749,19961,128.660,15.358,1.444,0.692,0.723
10375,100.239,255,38.019,0.871,14.770,25560.913,8670,14382,19968,54.462,11.518,1.267,0.789,0.850
10376,247.649,255,71.181,0.614,25.755,63150.491,21420,34852,19962,143.130,18.573,1.271,0.787,0.808
10377,191.633,255,58.451,0.705,19.577,48866.452,16575,24364,19967,164.745,15.453,1.103,0.906,0.802
10378,47.171,255,23.866,1.000,10.012,12028.665,4080,18562,19969,59.036,6.868,1.292,0.774,0.889
10379,112.032,255,40.864,0.843,14.670,28568.079,9690,10222,19971,20.556,13.054,1.023,0.977,0.800
10380,173.944,255,63.307,0.545,22.908,44355.702,15045,1258,19969,102.995,15.453,1.212,0.825,0.707
10381,176.892,255,48.738,0.936,17.678,45107.494,15300,5283,19975,119.055,15.203,1.043,0.959,0.889
10382,271.235,255,64.902,0.809,23.100,69164.824,23460,21078,19985,48.013,18.887,1.146,0.872,0.868
10383,41.275,255,31.151,0.535,12.382,10525.082,3570,20710,19979,123.690,8.242,1.862,0.537,0.583
10384,268.286,255,67.330,0.744,26.711,68413.032,23205,11041,19980,135.000,18.103,1.313,0.761,0.871
10385,70.757,255,29.728,1.000,12.382,18042.998,6120,42856,19988,33.690,8.585,1.306,0.765,0.906
10386,141.514,255,48.321,0.762,18.573,36085.995,12240,16461,19985,146.310,12.019,1.250,0.800,0.842
10387,126.773,255,53.594,0.555,19.197,32327.037,10965,6512,19996,63.435,13.393,1.391,0.719,0.672
10388,73.705,255,35.591,0.731,13.410,18794.789,6375,7084,19988,140.194,10.203,1.361,0.735,0.781
10389,50.119,255,33.162,0.573,14.670,12780.457,4335,32881,19995,69.444,6.210,2.383,0.420,0.756
10390,76.653,255,44.298,0.491,14.770,19546.581,6630,18216,19999,54.462,10.302,1.650,0.606,0.634
10391,321.354,255,83.739,0.576,26.266,81945.280,27795,21239,20006,78.690,21.659,1.162,0.861,0.741
10392,215.219,255,71.598,0.528,24.404,54880.784,18615,24567,20011,50.711,17.074,1.201,0.833,0.702
10393,120.876,255,82.316,0.224,30.571,30823.454,10455,26534,20001,128.157,10.478,3.325,0.301,0.566
10394,451.075,255,202.479,0.138,76.961,115024.109,39015,43555,20004,128.660,17.891,7.336,0.136,0.437
10395,294.820,255,74.026,0.676,24.584,75179.156,25500,3755,20003,102.095,20.604,1.091,0.917,0.797
10396,70.757,255,37.430,0.635,14.770,18042.998,6120,17266,20003,125.538,9.713,1.367,0.731,0.706
10397,197.530,255,58.623,0.722,22.387,50370.035,17085,37256,20015,57.529,13.736,1.434,0.697,0.832
10398,126.773,255,42.875,0.867,16.289,32327.037,10965,24237,20007,161.565,11.945,1.272,0.786,0.843
10399,50.119,255,27.300,0.845,10.859,12780.457,4335,29740,20008,108.435,6.868,1.518,0.659,0.850
10400,182.789,255,65.735,0.532,22.387,46611.077,15810,8950,20015,175.601,14.387,1.349,0.741,0.721
10401,165.099,255,57.445,0.629,20.024,42100.328,14280,25683,20025,59.036,15.784,1.091,0.917,0.762
10402,117.928,255,46.726,0.679,15.830,30071.663,10200,40295,20021,40.601,12.019,1.104,0.905,0.816
10403,350.836,255,71.770,0.856,25.755,89463.196,30345,3835,20020,143.130,20.604,1.163,0.860,0.898
10404,114.980,255,40.447,0.883,14.770,29319.871,9945,5222,20022,144.462,12.019,1.122,0.892,0.857
10405,147.410,255,73.609,0.342,23.916,37589.578,12750,39351,20031,21.038,20.604,1.105,0.905,0.389
10406,241.753,255,58.451,0.889,20.097,61646.908,20910,25853,20028,160.017,17.661,1.087,0.920,0.877
10407,238.804,255,76.871,0.508,24.584,60895.117,20655,16473,20031,12.095,17.170,1.276,0.784,0.736
10408,327.250,255,69.169,0.860,24.584,83448.864,28305,13525,20029,167.905,20.604,1.020,0.981,0.857
10409,73.705,255,43.881,0.481,18.965,18794.789,6375,7745,20027,174.806,6.868,3.205,0.312,0.746
10410,73.705,255,45.720,0.443,18.573,18794.789,6375,7338,20032,146.310,9.371,2.167,0.461,0.633
10411,285.976,255,66.741,0.807,23.854,72923.782,24735,7828,20042,30.256,19.547,1.180,0.847,0.847
10412,41.275,255,27.300,0.696,12.141,10525.082,3570,15506,20035,45.000,6.667,2.044,0.489,0.757
10413,44.223,255,24.872,0.898,10.859,11276.873,3825,35617,20032,18.435,5.151,1.869,0.535,0.909
10414,147.410,255,80.305,0.287,31.097,37589.578,12750,7771,20034,6.340,12.420,2.731,0.366,0.518
10415,306.613,255,84.745,0.537,28.577,78186.323,26520,31118,20031,147.265,20.604,1.251,0.799,0.759
10416,76.653,255,33.162,0.876,13.843,19546.581,6630,9174,20040,60.255,8.585,1.465,0.683,0.897
10417,368.525,255,74.615,0.832,25.526,93973.945,31875,23840,20035,132.274,21.430,1.072,0.933,0.877
10418,636.812,255,171.918,0.271,60.900,162386.978,55080,7746,20035,139.574,24.950,3.489,0.287,0.593
10419,44.223,255,24.872,0.898,10.012,11276.873,3825,19840,20038,149.036,6.868,1.494,0.669,0.857
10420,44.223,255,23.866,0.976,10.012,11276.873,3825,8482,20041,120.964,6.868,1.399,0.715,0.882
10421,288.924,255,73.020,0.681,24.584,73675.573,24990,8806,20044,155.225,20.604,1.201,0.833,0.810
10422,67.809,255,40.447,0.521,17.678,17291.206,5865,15827,20053,29.055,8.849,2.229,0.449,0.648
10423,64.860,255,30.734,0.863,13.077,16539.414,5610,8544,20056,66.801,6.868,1.632,0.613,0.898
10424,218.167,255,64.313,0.663,25.526,55632.576,18870,4646,20061,42.274,14.423,2.032,0.492,0.783
10425,271.235,255,71.598,0.665,24.283,69164.824,23460,6363,20050,98.130,18.887,1.157,0.865,0.783
10426,53.068,255,28.722,0.808,13.410,13532.248,4590,5777,20061,50.194,6.911,2.258,0.443,0.818
10427,203.426,255,51.755,0.954,18.573,51873.618,17595,3331,20060,146.310,15.453,1.029,0.972,0.945
10428,50.119,255,29.728,0.713,13.843,12780.457,4335,23574,20072,60.255,6.247,2.513,0.398,0.791
10429,150.358,255,56.022,0.602,20.747,38341.370,13005,6384,20077,65.556,15.358,1.375,0.727,0.734
10430,159.203,255,83.322,0.288,30.426,40596.744,13770,37558,20075,16.390,12.974,2.858,0.350,0.498
10431,112.032,255,41.869,0.803,16.289,28568.079,9690,9426,20068,108.435,10.302,1.527,0.655,0.826
10432,56.016,255,26.294,1.000,10.994,14284.040,4845,12259,20075,51.340,8.499,1.204,0.830,0.884
10433,330.199,255,83.322,0.598,28.161,84200.655,28560,11860,20088,37.569,20.604,1.067,0.937,0.803
10434,73.705,255,32.573,0.873,13.077,18794.789,6375,14911,20078,156.801,9.713,1.383,0.723,0.794
10435,106.135,255,81.311,0.202,37.697,27064.496,9180,14423,20091,30.069,6.911,8.938,0.112,0.550
